"","season_start_year","forecast_date","target","location","target_end_date","forecast_type","type","quantile","value"
"10549",2023,2023-11-04,"21 wk behind","Alaska",2023-06-10,"composite_curve","quantile",0.65,1
"10550",2023,2023-11-04,"21 wk behind","Arizona",2023-06-10,"composite_curve","quantile",0.65,47.35
"10551",2023,2023-11-04,"22 wk ahead","Alaska",2024-04-06,"composite_curve","quantile",0.65,1
"10552",2023,2023-11-04,"22 wk ahead","Arizona",2024-04-06,"composite_curve","quantile",0.65,34
"10553",2023,2023-11-04,"22 wk behind","Alaska",2023-06-03,"composite_curve","quantile",0.65,1
"10554",2023,2023-11-04,"22 wk behind","Arizona",2023-06-03,"composite_curve","quantile",0.65,60
"10555",2023,2023-11-04,"23 wk ahead","Alaska",2024-04-13,"composite_curve","quantile",0.65,1
"10556",2023,2023-11-04,"23 wk ahead","Arizona",2024-04-13,"composite_curve","quantile",0.65,32.35
"10557",2023,2023-11-04,"23 wk behind","Alaska",2023-05-27,"composite_curve","quantile",0.65,1
"10558",2023,2023-11-04,"23 wk behind","Arizona",2023-05-27,"composite_curve","quantile",0.65,73.35
"10559",2023,2023-11-04,"24 wk ahead","Alaska",2024-04-20,"composite_curve","quantile",0.65,1
"10560",2023,2023-11-04,"24 wk ahead","Arizona",2024-04-20,"composite_curve","quantile",0.65,31.35
"10561",2023,2023-11-04,"24 wk behind","Alaska",2023-05-20,"composite_curve","quantile",0.65,1
"10562",2023,2023-11-04,"24 wk behind","Arizona",2023-05-20,"composite_curve","quantile",0.65,84
"10563",2023,2023-11-04,"25 wk ahead","Alaska",2024-04-27,"composite_curve","quantile",0.65,1
"10564",2023,2023-11-04,"25 wk ahead","Arizona",2024-04-27,"composite_curve","quantile",0.65,28.35
"10565",2023,2023-11-04,"25 wk behind","Alaska",2023-05-13,"composite_curve","quantile",0.65,2
"10566",2023,2023-11-04,"25 wk behind","Arizona",2023-05-13,"composite_curve","quantile",0.65,89.35
"10567",2023,2023-11-04,"26 wk ahead","Alaska",2024-05-04,"composite_curve","quantile",0.65,1
"10568",2023,2023-11-04,"26 wk ahead","Arizona",2024-05-04,"composite_curve","quantile",0.65,24
"10569",2023,2023-11-04,"26 wk behind","Alaska",2023-05-06,"composite_curve","quantile",0.65,2
"10570",2023,2023-11-04,"26 wk behind","Arizona",2023-05-06,"composite_curve","quantile",0.65,97
"10571",2023,2023-11-04,"27 wk ahead","Alaska",2024-05-11,"composite_curve","quantile",0.65,1
"10572",2023,2023-11-04,"27 wk ahead","Arizona",2024-05-11,"composite_curve","quantile",0.65,23.35
"10573",2023,2023-11-04,"27 wk behind","Alaska",2023-04-29,"composite_curve","quantile",0.65,2
"10574",2023,2023-11-04,"27 wk behind","Arizona",2023-04-29,"composite_curve","quantile",0.65,101.35
"10575",2023,2023-11-04,"28 wk ahead","Alaska",2024-05-18,"composite_curve","quantile",0.65,1
"10576",2023,2023-11-04,"28 wk ahead","Arizona",2024-05-18,"composite_curve","quantile",0.65,24.35
"10577",2023,2023-11-04,"28 wk behind","Alaska",2023-04-22,"composite_curve","quantile",0.65,3
"10578",2023,2023-11-04,"28 wk behind","Arizona",2023-04-22,"composite_curve","quantile",0.65,103
"10579",2023,2023-11-04,"29 wk ahead","Alaska",2024-05-25,"composite_curve","quantile",0.65,1
"10580",2023,2023-11-04,"29 wk ahead","Arizona",2024-05-25,"composite_curve","quantile",0.65,24
"10581",2023,2023-11-04,"29 wk behind","Alaska",2023-04-15,"composite_curve","quantile",0.65,3
"10582",2023,2023-11-04,"29 wk behind","Arizona",2023-04-15,"composite_curve","quantile",0.65,110.7
"10583",2023,2023-11-04,"3 wk ahead","Alaska",2023-11-25,"composite_curve","quantile",0.65,17
"10584",2023,2023-11-04,"3 wk ahead","Arizona",2023-11-25,"composite_curve","quantile",0.65,405.8
"10585",2023,2023-11-04,"3 wk behind","Alaska",2023-10-14,"composite_curve","quantile",0.65,19
"10586",2023,2023-11-04,"3 wk behind","Arizona",2023-10-14,"composite_curve","quantile",0.65,25.35
"10587",2023,2023-11-04,"30 wk ahead","Alaska",2024-06-01,"composite_curve","quantile",0.65,1
"10588",2023,2023-11-04,"30 wk ahead","Arizona",2024-06-01,"composite_curve","quantile",0.65,22
"10589",2023,2023-11-04,"30 wk behind","Alaska",2023-04-08,"composite_curve","quantile",0.65,4
"10590",2023,2023-11-04,"30 wk behind","Arizona",2023-04-08,"composite_curve","quantile",0.65,100.35
"10591",2023,2023-11-04,"4 wk ahead","Alaska",2023-12-02,"composite_curve","quantile",0.65,12
"10592",2023,2023-11-04,"4 wk ahead","Arizona",2023-12-02,"composite_curve","quantile",0.65,619.1
"10593",2023,2023-11-04,"4 wk behind","Alaska",2023-10-07,"composite_curve","quantile",0.65,12
"10594",2023,2023-11-04,"4 wk behind","Arizona",2023-10-07,"composite_curve","quantile",0.65,19
"10595",2023,2023-11-04,"5 wk ahead","Alaska",2023-12-09,"composite_curve","quantile",0.65,7
"10596",2023,2023-11-04,"5 wk ahead","Arizona",2023-12-09,"composite_curve","quantile",0.65,826.45
"10597",2023,2023-11-04,"5 wk behind","Alaska",2023-09-30,"composite_curve","quantile",0.65,7
"10598",2023,2023-11-04,"5 wk behind","Arizona",2023-09-30,"composite_curve","quantile",0.65,14
"10599",2023,2023-11-04,"6 wk ahead","Alaska",2023-12-16,"composite_curve","quantile",0.65,5
"10600",2023,2023-11-04,"6 wk ahead","Arizona",2023-12-16,"composite_curve","quantile",0.65,924.25
"10601",2023,2023-11-04,"6 wk behind","Alaska",2023-09-23,"composite_curve","quantile",0.65,5
"10602",2023,2023-11-04,"6 wk behind","Arizona",2023-09-23,"composite_curve","quantile",0.65,13
"10603",2023,2023-11-04,"7 wk ahead","Alaska",2023-12-23,"composite_curve","quantile",0.65,4
"10604",2023,2023-11-04,"7 wk ahead","Arizona",2023-12-23,"composite_curve","quantile",0.65,834.7
"10605",2023,2023-11-04,"7 wk behind","Alaska",2023-09-16,"composite_curve","quantile",0.65,3
"10606",2023,2023-11-04,"7 wk behind","Arizona",2023-09-16,"composite_curve","quantile",0.65,13
"10607",2023,2023-11-04,"8 wk ahead","Alaska",2023-12-30,"composite_curve","quantile",0.65,3
"10608",2023,2023-11-04,"8 wk ahead","Arizona",2023-12-30,"composite_curve","quantile",0.65,694
"10609",2023,2023-11-04,"8 wk behind","Alaska",2023-09-09,"composite_curve","quantile",0.65,2
"10610",2023,2023-11-04,"8 wk behind","Arizona",2023-09-09,"composite_curve","quantile",0.65,14
"10611",2023,2023-11-04,"9 wk ahead","Alaska",2024-01-06,"composite_curve","quantile",0.65,2
"10612",2023,2023-11-04,"9 wk ahead","Arizona",2024-01-06,"composite_curve","quantile",0.65,517.35
"10613",2023,2023-11-04,"9 wk behind","Alaska",2023-09-02,"composite_curve","quantile",0.65,2
"10614",2023,2023-11-04,"9 wk behind","Arizona",2023-09-02,"composite_curve","quantile",0.65,16
"10615",2023,2023-11-11,"0 wk ahead","Alaska",2023-11-11,"composite_curve","quantile",0.65,38
"10616",2023,2023-11-11,"0 wk ahead","Arizona",2023-11-11,"composite_curve","quantile",0.65,151.7
"10617",2023,2023-11-11,"1 wk ahead","Alaska",2023-11-18,"composite_curve","quantile",0.65,31
"10618",2023,2023-11-11,"1 wk ahead","Arizona",2023-11-18,"composite_curve","quantile",0.65,248.9
"10619",2023,2023-11-11,"1 wk behind","Alaska",2023-11-04,"composite_curve","quantile",0.65,39
"10620",2023,2023-11-11,"1 wk behind","Arizona",2023-11-04,"composite_curve","quantile",0.65,94.4
"10621",2023,2023-11-11,"10 wk ahead","Alaska",2024-01-20,"composite_curve","quantile",0.65,2
"10622",2023,2023-11-11,"10 wk ahead","Arizona",2024-01-20,"composite_curve","quantile",0.65,95.7
"10623",2023,2023-11-11,"10 wk behind","Alaska",2023-09-02,"composite_curve","quantile",0.65,1
"10624",2023,2023-11-11,"10 wk behind","Arizona",2023-09-02,"composite_curve","quantile",0.65,13.05
"10625",2023,2023-11-11,"11 wk ahead","Alaska",2024-01-27,"composite_curve","quantile",0.65,2
"10626",2023,2023-11-11,"11 wk ahead","Arizona",2024-01-27,"composite_curve","quantile",0.65,64.7
"10627",2023,2023-11-11,"11 wk behind","Alaska",2023-08-26,"composite_curve","quantile",0.65,1
"10628",2023,2023-11-11,"11 wk behind","Arizona",2023-08-26,"composite_curve","quantile",0.65,14
"10629",2023,2023-11-11,"12 wk ahead","Alaska",2024-02-03,"composite_curve","quantile",0.65,2
"10630",2023,2023-11-11,"12 wk ahead","Arizona",2024-02-03,"composite_curve","quantile",0.65,51.4
"10631",2023,2023-11-11,"12 wk behind","Alaska",2023-08-19,"composite_curve","quantile",0.65,1
"10632",2023,2023-11-11,"12 wk behind","Arizona",2023-08-19,"composite_curve","quantile",0.65,14
"10633",2023,2023-11-11,"13 wk ahead","Alaska",2024-02-10,"composite_curve","quantile",0.65,2
"10634",2023,2023-11-11,"13 wk ahead","Arizona",2024-02-10,"composite_curve","quantile",0.65,39
"10635",2023,2023-11-11,"13 wk behind","Alaska",2023-08-12,"composite_curve","quantile",0.65,1
"10636",2023,2023-11-11,"13 wk behind","Arizona",2023-08-12,"composite_curve","quantile",0.65,14
"10637",2023,2023-11-11,"14 wk ahead","Alaska",2024-02-17,"composite_curve","quantile",0.65,2
"10638",2023,2023-11-11,"14 wk ahead","Arizona",2024-02-17,"composite_curve","quantile",0.65,34.4
"10639",2023,2023-11-11,"14 wk behind","Alaska",2023-08-05,"composite_curve","quantile",0.65,1
"10640",2023,2023-11-11,"14 wk behind","Arizona",2023-08-05,"composite_curve","quantile",0.65,14
"10641",2023,2023-11-11,"15 wk ahead","Alaska",2024-02-24,"composite_curve","quantile",0.65,2
"10642",2023,2023-11-11,"15 wk ahead","Arizona",2024-02-24,"composite_curve","quantile",0.65,30.7
"10643",2023,2023-11-11,"15 wk behind","Alaska",2023-07-29,"composite_curve","quantile",0.65,1
"10644",2023,2023-11-11,"15 wk behind","Arizona",2023-07-29,"composite_curve","quantile",0.65,14.05
"10645",2023,2023-11-11,"16 wk ahead","Alaska",2024-03-02,"composite_curve","quantile",0.65,2
"10646",2023,2023-11-11,"16 wk ahead","Arizona",2024-03-02,"composite_curve","quantile",0.65,30.7
"10647",2023,2023-11-11,"16 wk behind","Alaska",2023-07-22,"composite_curve","quantile",0.65,1
"10648",2023,2023-11-11,"16 wk behind","Arizona",2023-07-22,"composite_curve","quantile",0.65,15
"10649",2023,2023-11-11,"17 wk ahead","Alaska",2024-03-09,"composite_curve","quantile",0.65,2
"10650",2023,2023-11-11,"17 wk ahead","Arizona",2024-03-09,"composite_curve","quantile",0.65,28.7
"10651",2023,2023-11-11,"17 wk behind","Alaska",2023-07-15,"composite_curve","quantile",0.65,1
"10652",2023,2023-11-11,"17 wk behind","Arizona",2023-07-15,"composite_curve","quantile",0.65,16
"10653",2023,2023-11-11,"18 wk ahead","Alaska",2024-03-16,"composite_curve","quantile",0.65,1.35000000000001
"10654",2023,2023-11-11,"18 wk ahead","Arizona",2024-03-16,"composite_curve","quantile",0.65,27.7
"10655",2023,2023-11-11,"18 wk behind","Alaska",2023-07-08,"composite_curve","quantile",0.65,1
"10656",2023,2023-11-11,"18 wk behind","Arizona",2023-07-08,"composite_curve","quantile",0.65,17
"10657",2023,2023-11-11,"19 wk ahead","Alaska",2024-03-23,"composite_curve","quantile",0.65,1
"10658",2023,2023-11-11,"19 wk ahead","Arizona",2024-03-23,"composite_curve","quantile",0.65,27
"10659",2023,2023-11-11,"19 wk behind","Alaska",2023-07-01,"composite_curve","quantile",0.65,1
"10660",2023,2023-11-11,"19 wk behind","Arizona",2023-07-01,"composite_curve","quantile",0.65,20
"10661",2023,2023-11-11,"2 wk ahead","Alaska",2023-11-25,"composite_curve","quantile",0.65,25
"10662",2023,2023-11-11,"2 wk ahead","Arizona",2023-11-25,"composite_curve","quantile",0.65,363.1
"10663",2023,2023-11-11,"2 wk behind","Alaska",2023-10-28,"composite_curve","quantile",0.65,33
"10664",2023,2023-11-11,"2 wk behind","Arizona",2023-10-28,"composite_curve","quantile",0.65,60.7
"10665",2023,2023-11-11,"20 wk ahead","Alaska",2024-03-30,"composite_curve","quantile",0.65,1
"10666",2023,2023-11-11,"20 wk ahead","Arizona",2024-03-30,"composite_curve","quantile",0.65,25.7
"10667",2023,2023-11-11,"20 wk behind","Alaska",2023-06-24,"composite_curve","quantile",0.65,1
"10668",2023,2023-11-11,"20 wk behind","Arizona",2023-06-24,"composite_curve","quantile",0.65,22.7
"10669",2023,2023-11-11,"21 wk ahead","Alaska",2024-04-06,"composite_curve","quantile",0.65,1
"10670",2023,2023-11-11,"21 wk ahead","Arizona",2024-04-06,"composite_curve","quantile",0.65,24.4
"10671",2023,2023-11-11,"21 wk behind","Alaska",2023-06-17,"composite_curve","quantile",0.65,1
"10672",2023,2023-11-11,"21 wk behind","Arizona",2023-06-17,"composite_curve","quantile",0.65,26
"10673",2023,2023-11-11,"22 wk ahead","Alaska",2024-04-13,"composite_curve","quantile",0.65,1
"10674",2023,2023-11-11,"22 wk ahead","Arizona",2024-04-13,"composite_curve","quantile",0.65,24.4
"10675",2023,2023-11-11,"22 wk behind","Alaska",2023-06-10,"composite_curve","quantile",0.65,1
"10676",2023,2023-11-11,"22 wk behind","Arizona",2023-06-10,"composite_curve","quantile",0.65,30
"10677",2023,2023-11-11,"23 wk ahead","Alaska",2024-04-20,"composite_curve","quantile",0.65,1
"10678",2023,2023-11-11,"23 wk ahead","Arizona",2024-04-20,"composite_curve","quantile",0.65,21.7
"10679",2023,2023-11-11,"23 wk behind","Alaska",2023-06-03,"composite_curve","quantile",0.65,1
"10680",2023,2023-11-11,"23 wk behind","Arizona",2023-06-03,"composite_curve","quantile",0.65,36
"10681",2023,2023-11-11,"24 wk ahead","Alaska",2024-04-27,"composite_curve","quantile",0.65,1
"10682",2023,2023-11-11,"24 wk ahead","Arizona",2024-04-27,"composite_curve","quantile",0.65,21
"10683",2023,2023-11-11,"24 wk behind","Alaska",2023-05-27,"composite_curve","quantile",0.65,1
"10684",2023,2023-11-11,"24 wk behind","Arizona",2023-05-27,"composite_curve","quantile",0.65,46
"10685",2023,2023-11-11,"25 wk ahead","Alaska",2024-05-04,"composite_curve","quantile",0.65,1
"10686",2023,2023-11-11,"25 wk ahead","Arizona",2024-05-04,"composite_curve","quantile",0.65,20
"10687",2023,2023-11-11,"25 wk behind","Alaska",2023-05-20,"composite_curve","quantile",0.65,2
"10688",2023,2023-11-11,"25 wk behind","Arizona",2023-05-20,"composite_curve","quantile",0.65,52.7
"10689",2023,2023-11-11,"26 wk ahead","Alaska",2024-05-11,"composite_curve","quantile",0.65,1
"10690",2023,2023-11-11,"26 wk ahead","Arizona",2024-05-11,"composite_curve","quantile",0.65,20
"10691",2023,2023-11-11,"26 wk behind","Alaska",2023-05-13,"composite_curve","quantile",0.65,2
"10692",2023,2023-11-11,"26 wk behind","Arizona",2023-05-13,"composite_curve","quantile",0.65,57.4
"10693",2023,2023-11-11,"27 wk ahead","Alaska",2024-05-18,"composite_curve","quantile",0.65,1
"10694",2023,2023-11-11,"27 wk ahead","Arizona",2024-05-18,"composite_curve","quantile",0.65,19
"10695",2023,2023-11-11,"27 wk behind","Alaska",2023-05-06,"composite_curve","quantile",0.65,2
"10696",2023,2023-11-11,"27 wk behind","Arizona",2023-05-06,"composite_curve","quantile",0.65,62.4
"10697",2023,2023-11-11,"28 wk ahead","Alaska",2024-05-25,"composite_curve","quantile",0.65,1
"10698",2023,2023-11-11,"28 wk ahead","Arizona",2024-05-25,"composite_curve","quantile",0.65,19
"10699",2023,2023-11-11,"28 wk behind","Alaska",2023-04-29,"composite_curve","quantile",0.65,3
"10700",2023,2023-11-11,"28 wk behind","Arizona",2023-04-29,"composite_curve","quantile",0.65,67
"10701",2023,2023-11-11,"29 wk ahead","Alaska",2024-06-01,"composite_curve","quantile",0.65,1
"10702",2023,2023-11-11,"29 wk ahead","Arizona",2024-06-01,"composite_curve","quantile",0.65,18
"10703",2023,2023-11-11,"29 wk behind","Alaska",2023-04-22,"composite_curve","quantile",0.65,3
"10704",2023,2023-11-11,"29 wk behind","Arizona",2023-04-22,"composite_curve","quantile",0.65,67.4
"10705",2023,2023-11-11,"3 wk ahead","Alaska",2023-12-02,"composite_curve","quantile",0.65,17
"10706",2023,2023-11-11,"3 wk ahead","Arizona",2023-12-02,"composite_curve","quantile",0.65,505.9
"10707",2023,2023-11-11,"3 wk behind","Alaska",2023-10-21,"composite_curve","quantile",0.65,24
"10708",2023,2023-11-11,"3 wk behind","Arizona",2023-10-21,"composite_curve","quantile",0.65,36.7
"10709",2023,2023-11-11,"30 wk ahead","Alaska",2024-06-08,"composite_curve","quantile",0.65,1
"10710",2023,2023-11-11,"30 wk ahead","Arizona",2024-06-08,"composite_curve","quantile",0.65,17
"10711",2023,2023-11-11,"30 wk behind","Alaska",2023-04-15,"composite_curve","quantile",0.65,4
"10712",2023,2023-11-11,"30 wk behind","Arizona",2023-04-15,"composite_curve","quantile",0.65,73.7
"10713",2023,2023-11-11,"4 wk ahead","Alaska",2023-12-09,"composite_curve","quantile",0.65,11
"10714",2023,2023-11-11,"4 wk ahead","Arizona",2023-12-09,"composite_curve","quantile",0.65,569.6
"10715",2023,2023-11-11,"4 wk behind","Alaska",2023-10-14,"composite_curve","quantile",0.65,16
"10716",2023,2023-11-11,"4 wk behind","Arizona",2023-10-14,"composite_curve","quantile",0.65,26
"10717",2023,2023-11-11,"5 wk ahead","Alaska",2023-12-16,"composite_curve","quantile",0.65,7
"10718",2023,2023-11-11,"5 wk ahead","Arizona",2023-12-16,"composite_curve","quantile",0.65,571.5
"10719",2023,2023-11-11,"5 wk behind","Alaska",2023-10-07,"composite_curve","quantile",0.65,10
"10720",2023,2023-11-11,"5 wk behind","Arizona",2023-10-07,"composite_curve","quantile",0.65,20
"10721",2023,2023-11-11,"6 wk ahead","Alaska",2023-12-23,"composite_curve","quantile",0.65,5
"10722",2023,2023-11-11,"6 wk ahead","Arizona",2023-12-23,"composite_curve","quantile",0.65,463.3
"10723",2023,2023-11-11,"6 wk behind","Alaska",2023-09-30,"composite_curve","quantile",0.65,6
"10724",2023,2023-11-11,"6 wk behind","Arizona",2023-09-30,"composite_curve","quantile",0.65,16
"10725",2023,2023-11-11,"7 wk ahead","Alaska",2023-12-30,"composite_curve","quantile",0.65,4
"10726",2023,2023-11-11,"7 wk ahead","Arizona",2023-12-30,"composite_curve","quantile",0.65,356.2
"10727",2023,2023-11-11,"7 wk behind","Alaska",2023-09-23,"composite_curve","quantile",0.65,4
"10728",2023,2023-11-11,"7 wk behind","Arizona",2023-09-23,"composite_curve","quantile",0.65,14
"10729",2023,2023-11-11,"8 wk ahead","Alaska",2024-01-06,"composite_curve","quantile",0.65,3
"10730",2023,2023-11-11,"8 wk ahead","Arizona",2024-01-06,"composite_curve","quantile",0.65,234.800000000001
"10731",2023,2023-11-11,"8 wk behind","Alaska",2023-09-16,"composite_curve","quantile",0.65,3
"10732",2023,2023-11-11,"8 wk behind","Arizona",2023-09-16,"composite_curve","quantile",0.65,13
"10733",2023,2023-11-11,"9 wk ahead","Alaska",2024-01-13,"composite_curve","quantile",0.65,2
"10734",2023,2023-11-11,"9 wk ahead","Arizona",2024-01-13,"composite_curve","quantile",0.65,151.6
"10735",2023,2023-11-11,"9 wk behind","Alaska",2023-09-09,"composite_curve","quantile",0.65,2
"10736",2023,2023-11-11,"9 wk behind","Arizona",2023-09-09,"composite_curve","quantile",0.65,13
"10737",2023,2023-11-18,"0 wk ahead","Alaska",2023-11-18,"composite_curve","quantile",0.65,25
"10738",2023,2023-11-18,"0 wk ahead","Arizona",2023-11-18,"composite_curve","quantile",0.65,210.5
"10739",2023,2023-11-18,"1 wk ahead","Alaska",2023-11-25,"composite_curve","quantile",0.65,20
"10740",2023,2023-11-18,"1 wk ahead","Arizona",2023-11-25,"composite_curve","quantile",0.65,274.8
"10741",2023,2023-11-18,"1 wk behind","Alaska",2023-11-11,"composite_curve","quantile",0.65,31
"10742",2023,2023-11-18,"1 wk behind","Arizona",2023-11-11,"composite_curve","quantile",0.65,135
"10743",2023,2023-11-18,"10 wk ahead","Alaska",2024-01-27,"composite_curve","quantile",0.65,2
"10744",2023,2023-11-18,"10 wk ahead","Arizona",2024-01-27,"composite_curve","quantile",0.65,40.7
"10745",2023,2023-11-18,"10 wk behind","Alaska",2023-09-09,"composite_curve","quantile",0.65,2
"10746",2023,2023-11-18,"10 wk behind","Arizona",2023-09-09,"composite_curve","quantile",0.65,12
"10747",2023,2023-11-18,"11 wk ahead","Alaska",2024-02-03,"composite_curve","quantile",0.65,2
"10748",2023,2023-11-18,"11 wk ahead","Arizona",2024-02-03,"composite_curve","quantile",0.65,32.7
"10749",2023,2023-11-18,"11 wk behind","Alaska",2023-09-02,"composite_curve","quantile",0.65,1
"10750",2023,2023-11-18,"11 wk behind","Arizona",2023-09-02,"composite_curve","quantile",0.65,12
"10751",2023,2023-11-18,"12 wk ahead","Alaska",2024-02-10,"composite_curve","quantile",0.65,2
"10752",2023,2023-11-18,"12 wk ahead","Arizona",2024-02-10,"composite_curve","quantile",0.65,29
"10753",2023,2023-11-18,"12 wk behind","Alaska",2023-08-26,"composite_curve","quantile",0.65,1
"10754",2023,2023-11-18,"12 wk behind","Arizona",2023-08-26,"composite_curve","quantile",0.65,12
"10755",2023,2023-11-18,"13 wk ahead","Alaska",2024-02-17,"composite_curve","quantile",0.65,2
"10756",2023,2023-11-18,"13 wk ahead","Arizona",2024-02-17,"composite_curve","quantile",0.65,25
"10757",2023,2023-11-18,"13 wk behind","Alaska",2023-08-19,"composite_curve","quantile",0.65,1
"10758",2023,2023-11-18,"13 wk behind","Arizona",2023-08-19,"composite_curve","quantile",0.65,12
"10759",2023,2023-11-18,"14 wk ahead","Alaska",2024-02-24,"composite_curve","quantile",0.65,1
"10760",2023,2023-11-18,"14 wk ahead","Arizona",2024-02-24,"composite_curve","quantile",0.65,24.7
"10761",2023,2023-11-18,"14 wk behind","Alaska",2023-08-12,"composite_curve","quantile",0.65,1
"10762",2023,2023-11-18,"14 wk behind","Arizona",2023-08-12,"composite_curve","quantile",0.65,11.7
"10763",2023,2023-11-18,"15 wk ahead","Alaska",2024-03-02,"composite_curve","quantile",0.65,1
"10764",2023,2023-11-18,"15 wk ahead","Arizona",2024-03-02,"composite_curve","quantile",0.65,23.7
"10765",2023,2023-11-18,"15 wk behind","Alaska",2023-08-05,"composite_curve","quantile",0.65,1
"10766",2023,2023-11-18,"15 wk behind","Arizona",2023-08-05,"composite_curve","quantile",0.65,12
"10767",2023,2023-11-18,"16 wk ahead","Alaska",2024-03-09,"composite_curve","quantile",0.65,1
"10768",2023,2023-11-18,"16 wk ahead","Arizona",2024-03-09,"composite_curve","quantile",0.65,23
"10769",2023,2023-11-18,"16 wk behind","Alaska",2023-07-29,"composite_curve","quantile",0.65,1
"10770",2023,2023-11-18,"16 wk behind","Arizona",2023-07-29,"composite_curve","quantile",0.65,12
"10771",2023,2023-11-18,"17 wk ahead","Alaska",2024-03-16,"composite_curve","quantile",0.65,1
"10772",2023,2023-11-18,"17 wk ahead","Arizona",2024-03-16,"composite_curve","quantile",0.65,22
"10773",2023,2023-11-18,"17 wk behind","Alaska",2023-07-22,"composite_curve","quantile",0.65,1
"10774",2023,2023-11-18,"17 wk behind","Arizona",2023-07-22,"composite_curve","quantile",0.65,13
"10775",2023,2023-11-18,"18 wk ahead","Alaska",2024-03-23,"composite_curve","quantile",0.65,1
"10776",2023,2023-11-18,"18 wk ahead","Arizona",2024-03-23,"composite_curve","quantile",0.65,21.7
"10777",2023,2023-11-18,"18 wk behind","Alaska",2023-07-15,"composite_curve","quantile",0.65,1
"10778",2023,2023-11-18,"18 wk behind","Arizona",2023-07-15,"composite_curve","quantile",0.65,13
"10779",2023,2023-11-18,"19 wk ahead","Alaska",2024-03-30,"composite_curve","quantile",0.65,1
"10780",2023,2023-11-18,"19 wk ahead","Arizona",2024-03-30,"composite_curve","quantile",0.65,20.7
"10781",2023,2023-11-18,"19 wk behind","Alaska",2023-07-08,"composite_curve","quantile",0.65,1
"10782",2023,2023-11-18,"19 wk behind","Arizona",2023-07-08,"composite_curve","quantile",0.65,14
"10783",2023,2023-11-18,"2 wk ahead","Alaska",2023-12-02,"composite_curve","quantile",0.65,13
"10784",2023,2023-11-18,"2 wk ahead","Arizona",2023-12-02,"composite_curve","quantile",0.65,312.1
"10785",2023,2023-11-18,"2 wk behind","Alaska",2023-11-04,"composite_curve","quantile",0.65,35.35
"10786",2023,2023-11-18,"2 wk behind","Arizona",2023-11-04,"composite_curve","quantile",0.65,85.4
"10787",2023,2023-11-18,"20 wk ahead","Alaska",2024-04-06,"composite_curve","quantile",0.65,1
"10788",2023,2023-11-18,"20 wk ahead","Arizona",2024-04-06,"composite_curve","quantile",0.65,20
"10789",2023,2023-11-18,"20 wk behind","Alaska",2023-07-01,"composite_curve","quantile",0.65,1
"10790",2023,2023-11-18,"20 wk behind","Arizona",2023-07-01,"composite_curve","quantile",0.65,15
"10791",2023,2023-11-18,"21 wk ahead","Alaska",2024-04-13,"composite_curve","quantile",0.65,1
"10792",2023,2023-11-18,"21 wk ahead","Arizona",2024-04-13,"composite_curve","quantile",0.65,18.7
"10793",2023,2023-11-18,"21 wk behind","Alaska",2023-06-24,"composite_curve","quantile",0.65,1
"10794",2023,2023-11-18,"21 wk behind","Arizona",2023-06-24,"composite_curve","quantile",0.65,17
"10795",2023,2023-11-18,"22 wk ahead","Alaska",2024-04-20,"composite_curve","quantile",0.65,1
"10796",2023,2023-11-18,"22 wk ahead","Arizona",2024-04-20,"composite_curve","quantile",0.65,18
"10797",2023,2023-11-18,"22 wk behind","Alaska",2023-06-17,"composite_curve","quantile",0.65,1
"10798",2023,2023-11-18,"22 wk behind","Arizona",2023-06-17,"composite_curve","quantile",0.65,19
"10799",2023,2023-11-18,"23 wk ahead","Alaska",2024-04-27,"composite_curve","quantile",0.65,1
"10800",2023,2023-11-18,"23 wk ahead","Arizona",2024-04-27,"composite_curve","quantile",0.65,17
"10801",2023,2023-11-18,"23 wk behind","Alaska",2023-06-10,"composite_curve","quantile",0.65,1
"10802",2023,2023-11-18,"23 wk behind","Arizona",2023-06-10,"composite_curve","quantile",0.65,22.7
"10803",2023,2023-11-18,"24 wk ahead","Alaska",2024-05-04,"composite_curve","quantile",0.65,1
"10804",2023,2023-11-18,"24 wk ahead","Arizona",2024-05-04,"composite_curve","quantile",0.65,17
"10805",2023,2023-11-18,"24 wk behind","Alaska",2023-06-03,"composite_curve","quantile",0.65,1
"10806",2023,2023-11-18,"24 wk behind","Arizona",2023-06-03,"composite_curve","quantile",0.65,26
"10807",2023,2023-11-18,"25 wk ahead","Alaska",2024-05-11,"composite_curve","quantile",0.65,1
"10808",2023,2023-11-18,"25 wk ahead","Arizona",2024-05-11,"composite_curve","quantile",0.65,16
"10809",2023,2023-11-18,"25 wk behind","Alaska",2023-05-27,"composite_curve","quantile",0.65,1
"10810",2023,2023-11-18,"25 wk behind","Arizona",2023-05-27,"composite_curve","quantile",0.65,30.7
"10811",2023,2023-11-18,"26 wk ahead","Alaska",2024-05-18,"composite_curve","quantile",0.65,1
"10812",2023,2023-11-18,"26 wk ahead","Arizona",2024-05-18,"composite_curve","quantile",0.65,15
"10813",2023,2023-11-18,"26 wk behind","Alaska",2023-05-20,"composite_curve","quantile",0.65,1
"10814",2023,2023-11-18,"26 wk behind","Arizona",2023-05-20,"composite_curve","quantile",0.65,35
"10815",2023,2023-11-18,"27 wk ahead","Alaska",2024-05-25,"composite_curve","quantile",0.65,1
"10816",2023,2023-11-18,"27 wk ahead","Arizona",2024-05-25,"composite_curve","quantile",0.65,15
