"","date","location","location_name","value","weekly_rate","population","mmwr_week"
"2337",2023-01-14,"06","California",412,1.05949226507643,38886551,2
"2338",2023-01-14,"08","Colorado",99,1.705794255712,5803748,2
"2339",2023-01-14,"09","Connecticut",79,2.18166413473958,3621089,2
"2340",2023-01-14,"11","District of Columbia",6,0.897429761164026,668576,2
"2341",2023-01-14,"10","Delaware",13,1.28094971582623,1014872,2
"2342",2023-01-14,"12","Florida",728,3.2816663219715,22183852,2
"2343",2023-01-14,"13","Georgia",109,1.00410355937209,10855454,2
"2344",2023-01-14,"15","Hawaii",9,0.64332723125541,1398977,2
"2345",2023-01-14,"19","Iowa",96,2.99979001469897,3200224,2
"2346",2023-01-14,"16","Idaho",46,2.37662107515238,1935521,2
"2347",2023-01-14,"17","Illinois",175,1.39296873955273,12563096,2
"2348",2023-01-14,"18","Indiana",173,2.53222327300543,6831941,2
"2349",2023-01-14,"20","Kansas",55,1.88585373112732,2916451,2
"2350",2023-01-14,"21","Kentucky",63,1.40175094267751,4494379,2
"2351",2023-01-14,"22","Louisiana",85,1.85789344609508,4575074,2
"2352",2023-01-14,"25","Massachusetts",255,3.65399556533903,6978662,2
"2353",2023-01-14,"24","Maryland",104,1.69570839033251,6133130,2
"2354",2023-01-14,"23","Maine",57,4.11688188810315,1384543,2
"2355",2023-01-14,"26","Michigan",320,3.18976881652101,10032075,2
"2356",2023-01-14,"27","Minnesota",47,0.822174501115009,5716548,2
"2357",2023-01-14,"29","Missouri",195,3.1632545964117,6164537,2
"2358",2023-01-14,"28","Mississippi",57,1.94718350154835,2927305,2
"2359",2023-01-14,"30","Montana",39,3.48350204499434,1119563,2
"2360",2023-01-14,"37","North Carolina",131,1.23625002146923,10596562,2
"2361",2023-01-14,"38","North Dakota",52,6.7352191083347,772061,2
"2362",2023-01-14,"31","Nebraska",61,3.10985697206992,1961505,2
"2363",2023-01-14,"33","New Hampshire",47,3.36991966685118,1394692,2
"2364",2023-01-14,"34","New Jersey",176,1.90185211219588,9254137,2
"2365",2023-01-14,"35","New Mexico",53,2.52371458407041,2100079,2
"2366",2023-01-14,"32","Nevada",37,1.16883728173938,3165539,2
"2367",2023-01-14,"36","New York",459,2.33502346978383,19657190,2
"2368",2023-01-14,"39","Ohio",194,1.6511617752985,11749303,2
"2369",2023-01-14,"40","Oklahoma",274,6.8478326609628,4001266,2
"2370",2023-01-14,"41","Oregon",65,1.53350170395632,4238665,2
"2371",2023-01-14,"42","Pennsylvania",455,3.50829144202036,12969276,2
"2372",2023-01-14,"72","Puerto Rico",84,2.60724709160035,3221789,2
"2373",2023-01-14,"44","Rhode Island",9,0.825392749383248,1090390,2
"2374",2023-01-14,"45","South Carolina",79,1.50589806900025,5246039,2
"2375",2023-01-14,"46","South Dakota",14,1.54447310300091,906458,2
"2376",2023-01-14,"47","Tennessee",100,1.42235229475919,7030607,2
"2377",2023-01-14,"48","Texas",772,2.58067975439016,29914599,2
"2378",2023-01-14,"US","US",7194,2.16556248366308,332200066,2
"2379",2023-01-14,"49","Utah",22,0.65161283061206,3376238,2
"2380",2023-01-14,"51","Virginia",119,1.38632173428616,8583866,2
"2381",2023-01-14,"50","Vermont",12,1.85497209812802,646910,2
"2382",2023-01-14,"53","Washington",144,1.86146703768462,7735834,2
"2383",2023-01-14,"55","Wisconsin",173,2.93667210884631,5891022,2
"2384",2023-01-14,"54","West Virginia",48,2.70426039323326,1774977,2
"2385",2023-01-14,"56","Wyoming",16,2.76537679122961,578583,2
"2280",2023-01-21,"02","Alaska",7,0.983939299378994,711426,3
"2281",2023-01-21,"01","Alabama",57,1.12564176391619,5063778,3
"2282",2023-01-21,"05","Arkansas",65,2.13683783504795,3041878,3
"2283",2023-01-21,"04","Arizona",119,1.62102858213943,7341018,3
"2284",2023-01-21,"06","California",208,0.534889298873536,38886551,3
"2285",2023-01-21,"08","Colorado",37,0.6375190652661,5803748,3
"2286",2023-01-21,"09","Connecticut",36,0.994176061400314,3621089,3
"2287",2023-01-21,"11","District of Columbia",8,1.19657301488537,668576,3
"2288",2023-01-21,"10","Delaware",6,0.591207561150569,1014872,3
"2289",2023-01-21,"12","Florida",598,2.6956544787623,22183852,3
"2290",2023-01-21,"13","Georgia",80,0.736956740823553,10855454,3
"2291",2023-01-21,"15","Hawaii",0,0,1398977,3
"2292",2023-01-21,"19","Iowa",43,1.34365594408391,3200224,3
"2293",2023-01-21,"16","Idaho",35,1.80829864413768,1935521,3
"2294",2023-01-21,"17","Illinois",69,0.549227674452221,12563096,3
"2295",2023-01-21,"18","Indiana",100,1.46371287456961,6831941,3
"2296",2023-01-21,"20","Kansas",41,1.40581823593127,2916451,3
"2297",2023-01-21,"21","Kentucky",35,0.778750523709727,4494379,3
"2298",2023-01-21,"22","Louisiana",83,1.81417830618696,4575074,3
"2299",2023-01-21,"25","Massachusetts",132,1.89148005735197,6978662,3
"2300",2023-01-21,"24","Maryland",68,1.10873240906356,6133130,3
"2301",2023-01-21,"23","Maine",29,2.09455394307002,1384543,3
"2302",2023-01-21,"26","Michigan",172,1.71450073888004,10032075,3
"2303",2023-01-21,"27","Minnesota",29,0.507299160262452,5716548,3
"2304",2023-01-21,"29","Missouri",101,1.63840366275683,6164537,3
"2305",2023-01-21,"28","Mississippi",52,1.77637793123709,2927305,3
"2306",2023-01-21,"30","Montana",16,1.42912904410024,1119563,3
"2307",2023-01-21,"37","North Carolina",63,0.594532453072987,10596562,3
"2308",2023-01-21,"38","North Dakota",28,3.62665644294946,772061,3
"2309",2023-01-21,"31","Nebraska",59,3.00789444839549,1961505,3
"2310",2023-01-21,"33","New Hampshire",23,1.64910962420377,1394692,3
"2311",2023-01-21,"34","New Jersey",102,1.10220974684079,9254137,3
"2312",2023-01-21,"35","New Mexico",29,1.38090043279324,2100079,3
"2313",2023-01-21,"32","Nevada",21,0.663394132879108,3165539,3
"2314",2023-01-21,"36","New York",255,1.29723526099102,19657190,3
"2315",2023-01-21,"39","Ohio",111,0.944736892052235,11749303,3
"2316",2023-01-21,"40","Oklahoma",169,4.22366321059385,4001266,3
"2317",2023-01-21,"41","Oregon",32,0.754954685024648,4238665,3
"2318",2023-01-21,"42","Pennsylvania",305,2.35171184574991,12969276,3
"2319",2023-01-21,"72","Puerto Rico",47,1.4588168250621,3221789,3
"2320",2023-01-21,"44","Rhode Island",16,1.46736488779244,1090390,3
"2321",2023-01-21,"45","South Carolina",58,1.10559605065841,5246039,3
"2322",2023-01-21,"46","South Dakota",11,1.21351458092929,906458,3
"2323",2023-01-21,"47","Tennessee",73,1.03831717517421,7030607,3
"2324",2023-01-21,"48","Texas",495,1.65471046427866,29914599,3
"2325",2023-01-21,"US","US",4440,1.336543984913,332200066,3
"2326",2023-01-21,"49","Utah",22,0.65161283061206,3376238,3
"2327",2023-01-21,"51","Virginia",72,0.838782898055492,8583866,3
"2328",2023-01-21,"50","Vermont",10,1.54581008177335,646910,3
"2329",2023-01-21,"53","Washington",77,0.99536779098414,7735834,3
"2330",2023-01-21,"55","Wisconsin",108,1.83329819511793,5891022,3
"2331",2023-01-21,"54","West Virginia",14,0.788742614693035,1774977,3
"2332",2023-01-21,"56","Wyoming",14,2.41970469232591,578583,3
"2227",2023-01-28,"02","Alaska",5,0.70281378527071,711426,4
"2228",2023-01-28,"01","Alabama",42,0.82942024709614,5063778,4
"2229",2023-01-28,"05","Arkansas",35,1.15060498810274,3041878,4
"2230",2023-01-28,"04","Arizona",52,0.708348624128152,7341018,4
"2231",2023-01-28,"06","California",127,0.326591062292976,38886551,4
"2232",2023-01-28,"08","Colorado",26,0.44798637018699,5803748,4
"2233",2023-01-28,"09","Connecticut",33,0.911328056283621,3621089,4
"2234",2023-01-28,"11","District of Columbia",7,1.0470013880247,668576,4
"2235",2023-01-28,"10","Delaware",6,0.591207561150569,1014872,4
"2236",2023-01-28,"12","Florida",427,1.92482351577174,22183852,4
"2237",2023-01-28,"13","Georgia",72,0.663261066741198,10855454,4
"2238",2023-01-28,"15","Hawaii",9,0.64332723125541,1398977,4
"2239",2023-01-28,"19","Iowa",47,1.46864719469637,3200224,4
"2240",2023-01-28,"16","Idaho",17,0.878316484295443,1935521,4
"2241",2023-01-28,"17","Illinois",73,0.581066959927712,12563096,4
"2242",2023-01-28,"18","Indiana",71,1.03923614094443,6831941,4
"2243",2023-01-28,"20","Kansas",23,0.788629742107788,2916451,4
"2244",2023-01-28,"21","Kentucky",34,0.756500508746592,4494379,4
"2245",2023-01-28,"22","Louisiana",42,0.91801793807051,4575074,4
"2246",2023-01-28,"25","Massachusetts",76,1.08903397241477,6978662,4
"2247",2023-01-28,"24","Maryland",39,0.63589064637469,6133130,4
"2248",2023-01-28,"23","Maine",14,1.01116397251656,1384543,4
"2249",2023-01-28,"26","Michigan",84,0.837314314336765,10032075,4
"2250",2023-01-28,"27","Minnesota",18,0.314875340852556,5716548,4
"2251",2023-01-28,"29","Missouri",73,1.184192746349,6164537,4
"2252",2023-01-28,"28","Mississippi",35,1.19563899217881,2927305,4
"2253",2023-01-28,"30","Montana",9,0.803885087306387,1119563,4
"2254",2023-01-28,"37","North Carolina",41,0.386917945650674,10596562,4
"2255",2023-01-28,"38","North Dakota",24,3.10856266538525,772061,4
"2256",2023-01-28,"31","Nebraska",22,1.12158776041866,1961505,4
"2257",2023-01-28,"33","New Hampshire",19,1.3623079504292,1394692,4
"2258",2023-01-28,"34","New Jersey",79,0.853672254906103,9254137,4
"2259",2023-01-28,"35","New Mexico",21,0.99996238236752,2100079,4
"2260",2023-01-28,"32","Nevada",11,0.347492164841438,3165539,4
"2261",2023-01-28,"36","New York",164,0.834300324715791,19657190,4
"2262",2023-01-28,"39","Ohio",72,0.612802308358206,11749303,4
"2263",2023-01-28,"40","Oklahoma",87,2.17431183030571,4001266,4
"2264",2023-01-28,"41","Oregon",11,0.259515672977223,4238665,4
"2265",2023-01-28,"42","Pennsylvania",235,1.8119747008237,12969276,4
"2266",2023-01-28,"72","Puerto Rico",57,1.76920338358595,3221789,4
"2267",2023-01-28,"44","Rhode Island",10,0.917103054870276,1090390,4
"2268",2023-01-28,"45","South Carolina",41,0.781542035810256,5246039,4
"2269",2023-01-28,"46","South Dakota",15,1.65479261035812,906458,4
"2270",2023-01-28,"47","Tennessee",42,0.597387963798858,7030607,4
"2271",2023-01-28,"48","Texas",348,1.16331159912924,29914599,4
"2272",2023-01-28,"US","US",3010,0.906080494276603,332200066,4
"2273",2023-01-28,"49","Utah",7,0.207331355194746,3376238,4
"2274",2023-01-28,"51","Virginia",60,0.698985748379576,8583866,4
"2275",2023-01-28,"50","Vermont",5,0.772905040886677,646910,4
"2276",2023-01-28,"53","Washington",66,0.85317239227212,7735834,4
"2277",2023-01-28,"55","Wisconsin",51,0.865724147694577,5891022,4
"2278",2023-01-28,"54","West Virginia",21,1.18311392203955,1774977,4
"2279",2023-01-28,"56","Wyoming",5,0.864180247259252,578583,4
"2174",2023-02-04,"02","Alaska",3,0.421688271162426,711426,5
"2175",2023-02-04,"01","Alabama",36,0.71093164036812,5063778,5
"2176",2023-02-04,"05","Arkansas",20,0.65748856463014,3041878,5
"2177",2023-02-04,"04","Arizona",63,0.858191602309108,7341018,5
"2178",2023-02-04,"06","California",115,0.295732064281042,38886551,5
"2179",2023-02-04,"08","Colorado",38,0.654749310273292,5803748,5
"2180",2023-02-04,"09","Connecticut",15,0.414240025583464,3621089,5
"2181",2023-02-04,"11","District of Columbia",9,1.34614464174604,668576,5
"2182",2023-02-04,"10","Delaware",14,1.37948430935133,1014872,5
"2183",2023-02-04,"12","Florida",356,1.60477089371134,22183852,5
"2184",2023-02-04,"13","Georgia",87,0.801440455645614,10855454,5
"2185",2023-02-04,"15","Hawaii",8,0.571846427782587,1398977,5
"2186",2023-02-04,"19","Iowa",13,0.406221564490486,3200224,5
"2187",2023-02-04,"16","Idaho",3,0.154997026640372,1935521,5
"2188",2023-02-04,"17","Illinois",28,0.222874998328438,12563096,5
"2189",2023-02-04,"18","Indiana",41,0.600122278573542,6831941,5
"2190",2023-02-04,"20","Kansas",12,0.411458995882324,2916451,5
"2191",2023-02-04,"21","Kentucky",16,0.356000239410161,4494379,5
"2192",2023-02-04,"22","Louisiana",34,0.743157378438032,4575074,5
"2193",2023-02-04,"25","Massachusetts",58,0.831104873684956,6978662,5
"2194",2023-02-04,"24","Maryland",52,0.847854195166253,6133130,5
"2195",2023-02-04,"23","Maine",10,0.722259980368974,1384543,5
"2196",2023-02-04,"26","Michigan",87,0.867218396991649,10032075,5
"2197",2023-02-04,"27","Minnesota",16,0.279889191868939,5716548,5
"2198",2023-02-04,"29","Missouri",50,0.811090922156847,6164537,5
"2199",2023-02-04,"28","Mississippi",29,0.990672307805302,2927305,5
"2200",2023-02-04,"30","Montana",9,0.803885087306387,1119563,5
"2201",2023-02-04,"37","North Carolina",40,0.377480922586024,10596562,5
"2202",2023-02-04,"38","North Dakota",9,1.16571099951947,772061,5
"2203",2023-02-04,"31","Nebraska",7,0.356868832860482,1961505,5
"2204",2023-02-04,"33","New Hampshire",4,0.286801673774568,1394692,5
"2205",2023-02-04,"34","New Jersey",38,0.410627160587746,9254137,5
"2206",2023-02-04,"35","New Mexico",10,0.476172563032153,2100079,5
"2207",2023-02-04,"32","Nevada",4,0.126360787215068,3165539,5
"2208",2023-02-04,"36","New York",98,0.498545315988704,19657190,5
"2209",2023-02-04,"39","Ohio",58,0.493646303955222,11749303,5
"2210",2023-02-04,"40","Oklahoma",86,2.14931974030219,4001266,5
"2211",2023-02-04,"41","Oregon",10,0.235923339070203,4238665,5
"2212",2023-02-04,"42","Pennsylvania",190,1.46500082194257,12969276,5
"2213",2023-02-04,"72","Puerto Rico",55,1.70712607188118,3221789,5
"2214",2023-02-04,"44","Rhode Island",4,0.36684122194811,1090390,5
"2215",2023-02-04,"45","South Carolina",40,0.762480034936835,5246039,5
"2216",2023-02-04,"46","South Dakota",15,1.65479261035812,906458,5
"2217",2023-02-04,"47","Tennessee",44,0.625835009694042,7030607,5
"2218",2023-02-04,"48","Texas",261,0.872483699346931,29914599,5
"2219",2023-02-04,"US","US",2359,0.710114247840035,332200066,5
"2220",2023-02-04,"49","Utah",7,0.207331355194746,3376238,5
"2221",2023-02-04,"51","Virginia",62,0.722285273325562,8583866,5
"2222",2023-02-04,"50","Vermont",3,0.463743024532006,646910,5
"2223",2023-02-04,"53","Washington",42,0.542927885991349,7735834,5
"2224",2023-02-04,"55","Wisconsin",22,0.373449632338837,5891022,5
"2225",2023-02-04,"54","West Virginia",22,1.23945268023191,1774977,5
"2226",2023-02-04,"56","Wyoming",6,1.0370162967111,578583,5
"2121",2023-02-11,"02","Alaska",1,0.140562757054142,711426,6
"2122",2023-02-11,"01","Alabama",29,0.572694932518764,5063778,6
"2123",2023-02-11,"05","Arkansas",33,1.08485613163973,3041878,6
"2124",2023-02-11,"04","Arizona",62,0.844569513383566,7341018,6
"2125",2023-02-11,"06","California",93,0.239157234592494,38886551,6
"2126",2023-02-11,"08","Colorado",27,0.465216615194181,5803748,6
"2127",2023-02-11,"09","Connecticut",15,0.414240025583464,3621089,6
"2128",2023-02-11,"11","District of Columbia",5,0.747858134303355,668576,6
"2129",2023-02-11,"10","Delaware",2,0.19706918705019,1014872,6
"2130",2023-02-11,"12","Florida",300,1.35233502279045,22183852,6
"2131",2023-02-11,"13","Georgia",82,0.755380659344142,10855454,6
"2132",2023-02-11,"15","Hawaii",10,0.714808034728234,1398977,6
"2133",2023-02-11,"19","Iowa",15,0.468717189796714,3200224,6
"2134",2023-02-11,"16","Idaho",4,0.206662702187163,1935521,6
"2135",2023-02-11,"17","Illinois",31,0.246754462435056,12563096,6
"2136",2023-02-11,"18","Indiana",41,0.600122278573542,6831941,6
"2137",2023-02-11,"20","Kansas",10,0.342882496568603,2916451,6
"2138",2023-02-11,"21","Kentucky",29,0.645250433930917,4494379,6
"2139",2023-02-11,"22","Louisiana",50,1.09287849770299,4575074,6
"2140",2023-02-11,"25","Massachusetts",59,0.845434268058834,6978662,6
"2141",2023-02-11,"24","Maryland",41,0.668500423111853,6133130,6
"2142",2023-02-11,"23","Maine",6,0.433355988221384,1384543,6
"2143",2023-02-11,"26","Michigan",57,0.568177570442805,10032075,6
"2144",2023-02-11,"27","Minnesota",7,0.122451521442661,5716548,6
"2145",2023-02-11,"29","Missouri",41,0.665094556168614,6164537,6
"2146",2023-02-11,"28","Mississippi",21,0.717383395307288,2927305,6
"2147",2023-02-11,"30","Montana",2,0.17864113051253,1119563,6
"2148",2023-02-11,"37","North Carolina",56,0.528473291620433,10596562,6
"2149",2023-02-11,"38","North Dakota",16,2.07237511025683,772061,6
"2150",2023-02-11,"31","Nebraska",2,0.101962523674423,1961505,6
"2151",2023-02-11,"33","New Hampshire",8,0.573603347549136,1394692,6
"2152",2023-02-11,"34","New Jersey",26,0.2809554256653,9254137,6
"2153",2023-02-11,"35","New Mexico",9,0.428555306728937,2100079,6
"2154",2023-02-11,"32","Nevada",11,0.347492164841438,3165539,6
"2155",2023-02-11,"36","New York",95,0.483283724682928,19657190,6
"2156",2023-02-11,"39","Ohio",49,0.417046015410446,11749303,6
"2157",2023-02-11,"40","Oklahoma",54,1.34957286018975,4001266,6
"2158",2023-02-11,"41","Oregon",7,0.165146337349142,4238665,6
"2159",2023-02-11,"42","Pennsylvania",178,1.37247445424093,12969276,6
"2160",2023-02-11,"72","Puerto Rico",67,2.0795899421098,3221789,6
"2161",2023-02-11,"44","Rhode Island",1,0.0917103054870276,1090390,6
"2162",2023-02-11,"45","South Carolina",46,0.876852040177361,5246039,6
"2163",2023-02-11,"46","South Dakota",7,0.772236551500456,906458,6
"2164",2023-02-11,"47","Tennessee",28,0.398258642532572,7030607,6
"2165",2023-02-11,"48","Texas",272,0.909255042997568,29914599,6
"2166",2023-02-11,"US","US",2164,0.651414680935072,332200066,6
"2167",2023-02-11,"49","Utah",7,0.207331355194746,3376238,6
"2168",2023-02-11,"51","Virginia",64,0.745584798271548,8583866,6
"2169",2023-02-11,"50","Vermont",0,0,646910,6
"2170",2023-02-11,"53","Washington",47,0.607562158133176,7735834,6
"2171",2023-02-11,"55","Wisconsin",23,0.390424615626966,5891022,6
"2172",2023-02-11,"54","West Virginia",16,0.901420131077755,1774977,6
"2173",2023-02-11,"56","Wyoming",2,0.345672098903701,578583,6
"2068",2023-02-18,"02","Alaska",2,0.281125514108284,711426,7
"2069",2023-02-18,"01","Alabama",30,0.5924430336401,5063778,7
"2070",2023-02-18,"05","Arkansas",25,0.821860705787675,3041878,7
"2071",2023-02-18,"04","Arizona",38,0.517639379170573,7341018,7
"2072",2023-02-18,"06","California",73,0.18772557123927,38886551,7
"2073",2023-02-18,"08","Colorado",17,0.292914165122262,5803748,7
"2074",2023-02-18,"09","Connecticut",14,0.3866240238779,3621089,7
"2075",2023-02-18,"11","District of Columbia",5,0.747858134303355,668576,7
"2076",2023-02-18,"10","Delaware",1,0.0985345935250948,1014872,7
"2077",2023-02-18,"12","Florida",236,1.06383688459516,22183852,7
"2078",2023-02-18,"13","Georgia",75,0.690896944522081,10855454,7
"2079",2023-02-18,"15","Hawaii",4,0.285923213891293,1398977,7
"2080",2023-02-18,"19","Iowa",9,0.281230313878029,3200224,7
"2081",2023-02-18,"16","Idaho",8,0.413325404374326,1935521,7
"2082",2023-02-18,"17","Illinois",28,0.222874998328438,12563096,7
"2083",2023-02-18,"18","Indiana",33,0.483025248607972,6831941,7
"2084",2023-02-18,"20","Kansas",3,0.102864748970581,2916451,7
"2085",2023-02-18,"21","Kentucky",22,0.489500329188971,4494379,7
"2086",2023-02-18,"22","Louisiana",33,0.721299808483972,4575074,7
"2087",2023-02-18,"25","Massachusetts",40,0.573175774955142,6978662,7
"2088",2023-02-18,"24","Maryland",26,0.423927097583126,6133130,7
"2089",2023-02-18,"23","Maine",4,0.288903992147589,1384543,7
"2090",2023-02-18,"26","Michigan",60,0.598081653097689,10032075,7
"2091",2023-02-18,"27","Minnesota",10,0.174930744918087,5716548,7
"2092",2023-02-18,"29","Missouri",42,0.681316374611751,6164537,7
"2093",2023-02-18,"28","Mississippi",28,0.95651119374305,2927305,7
"2094",2023-02-18,"30","Montana",6,0.535923391537591,1119563,7
"2095",2023-02-18,"37","North Carolina",47,0.443540084038578,10596562,7
"2096",2023-02-18,"38","North Dakota",10,1.29523444391052,772061,7
"2097",2023-02-18,"31","Nebraska",6,0.30588757102327,1961505,7
"2098",2023-02-18,"33","New Hampshire",4,0.286801673774568,1394692,7
"2099",2023-02-18,"34","New Jersey",53,0.572716829240803,9254137,7
"2100",2023-02-18,"35","New Mexico",3,0.142851768909646,2100079,7
"2101",2023-02-18,"32","Nevada",12,0.379082361645205,3165539,7
"2102",2023-02-18,"36","New York",87,0.442586147867523,19657190,7
"2103",2023-02-18,"39","Ohio",47,0.400023729067163,11749303,7
"2104",2023-02-18,"40","Oklahoma",45,1.12464405015812,4001266,7
"2105",2023-02-18,"41","Oregon",4,0.094369335628081,4238665,7
"2106",2023-02-18,"42","Pennsylvania",197,1.51897453643519,12969276,7
"2107",2023-02-18,"72","Puerto Rico",44,1.36570085750495,3221789,7
"2108",2023-02-18,"44","Rhode Island",2,0.183420610974055,1090390,7
"2109",2023-02-18,"45","South Carolina",43,0.819666037557098,5246039,7
"2110",2023-02-18,"46","South Dakota",13,1.4341535956437,906458,7
"2111",2023-02-18,"47","Tennessee",48,0.68272910148441,7030607,7
"2112",2023-02-18,"48","Texas",245,0.818998108582368,29914599,7
"2113",2023-02-18,"US","US",1897,0.571041427788277,332200066,7
"2114",2023-02-18,"49","Utah",3,0.0888562950834627,3376238,7
"2115",2023-02-18,"51","Virginia",57,0.664036460960597,8583866,7
"2116",2023-02-18,"50","Vermont",2,0.309162016354671,646910,7
"2117",2023-02-18,"53","Washington",31,0.400732487279329,7735834,7
"2118",2023-02-18,"55","Wisconsin",11,0.186724816169418,5891022,7
"2119",2023-02-18,"54","West Virginia",9,0.507048823731237,1774977,7
"2120",2023-02-18,"56","Wyoming",2,0.345672098903701,578583,7
"2015",2023-02-25,"02","Alaska",5,0.70281378527071,711426,8
"2016",2023-02-25,"01","Alabama",31,0.612191134761437,5063778,8
"2017",2023-02-25,"05","Arkansas",30,0.98623284694521,3041878,8
"2018",2023-02-25,"04","Arizona",45,0.612994001649363,7341018,8
"2019",2023-02-25,"06","California",79,0.203155070245237,38886551,8
"2020",2023-02-25,"08","Colorado",13,0.223993185093495,5803748,8
"2021",2023-02-25,"09","Connecticut",17,0.469472028994593,3621089,8
"2022",2023-02-25,"11","District of Columbia",4,0.598286507442684,668576,8
"2023",2023-02-25,"10","Delaware",0,0,1014872,8
"2024",2023-02-25,"12","Florida",215,0.969173432999824,22183852,8
"2025",2023-02-25,"13","Georgia",60,0.552717555617665,10855454,8
"2026",2023-02-25,"15","Hawaii",5,0.357404017364117,1398977,8
"2027",2023-02-25,"19","Iowa",11,0.343725939184257,3200224,8
"2028",2023-02-25,"16","Idaho",3,0.154997026640372,1935521,8
"2029",2023-02-25,"17","Illinois",32,0.254714283803929,12563096,8
"2030",2023-02-25,"18","Indiana",42,0.614759407319238,6831941,8
"2031",2023-02-25,"20","Kansas",9,0.308594246911743,2916451,8
"2032",2023-02-25,"21","Kentucky",11,0.244750164594486,4494379,8
"2033",2023-02-25,"22","Louisiana",22,0.480866538989315,4575074,8
"2034",2023-02-25,"25","Massachusetts",21,0.300917281851449,6978662,8
"2035",2023-02-25,"24","Maryland",26,0.423927097583126,6133130,8
"2036",2023-02-25,"23","Maine",0,0,1384543,8
"2037",2023-02-25,"26","Michigan",55,0.548241515339548,10032075,8
"2038",2023-02-25,"27","Minnesota",6,0.104958446950852,5716548,8
"2039",2023-02-25,"29","Missouri",36,0.583985463952929,6164537,8
"2040",2023-02-25,"28","Mississippi",32,1.09315564999206,2927305,8
"2041",2023-02-25,"30","Montana",3,0.267961695768796,1119563,8
"2042",2023-02-25,"37","North Carolina",28,0.264236645810217,10596562,8
"2043",2023-02-25,"38","North Dakota",9,1.16571099951947,772061,8
"2044",2023-02-25,"31","Nebraska",9,0.458831356534906,1961505,8
"2045",2023-02-25,"33","New Hampshire",2,0.143400836887284,1394692,8
"2046",2023-02-25,"34","New Jersey",41,0.443045094318357,9254137,8
"2047",2023-02-25,"35","New Mexico",11,0.523789819335368,2100079,8
"2048",2023-02-25,"32","Nevada",3,0.0947705904113012,3165539,8
"2049",2023-02-25,"36","New York",55,0.279795840605906,19657190,8
"2050",2023-02-25,"39","Ohio",24,0.204267436119402,11749303,8
"2051",2023-02-25,"40","Oklahoma",33,0.824738970115958,4001266,8
"2052",2023-02-25,"41","Oregon",6,0.141554003442122,4238665,8
"2053",2023-02-25,"42","Pennsylvania",166,1.27994808653929,12969276,8
"2054",2023-02-25,"72","Puerto Rico",32,0.993236987276324,3221789,8
"2055",2023-02-25,"44","Rhode Island",2,0.183420610974055,1090390,8
"2056",2023-02-25,"45","South Carolina",41,0.781542035810256,5246039,8
"2057",2023-02-25,"46","South Dakota",4,0.441278029428832,906458,8
"2058",2023-02-25,"47","Tennessee",43,0.61161148674645,7030607,8
"2059",2023-02-25,"48","Texas",208,0.695312679939317,29914599,8
"2060",2023-02-25,"US","US",1655,0.498193760142119,332200066,8
"2061",2023-02-25,"49","Utah",4,0.118475060111284,3376238,8
"2062",2023-02-25,"51","Virginia",61,0.710635510852569,8583866,8
"2063",2023-02-25,"50","Vermont",2,0.309162016354671,646910,8
"2064",2023-02-25,"53","Washington",38,0.491220468277887,7735834,8
"2065",2023-02-25,"55","Wisconsin",6,0.101849899728774,5891022,8
"2066",2023-02-25,"54","West Virginia",14,0.788742614693035,1774977,8
"2067",2023-02-25,"56","Wyoming",0,0,578583,8
"1962",2023-03-04,"02","Alaska",2,0.281125514108284,711426,9
"1963",2023-03-04,"01","Alabama",16,0.315969617941387,5063778,9
"1964",2023-03-04,"05","Arkansas",33,1.08485613163973,3041878,9
"1965",2023-03-04,"04","Arizona",50,0.681104446277069,7341018,9
"1966",2023-03-04,"06","California",62,0.159438156394996,38886551,9
"1967",2023-03-04,"08","Colorado",19,0.327374655136646,5803748,9
"1968",2023-03-04,"09","Connecticut",10,0.276160017055643,3621089,9
"1969",2023-03-04,"11","District of Columbia",4,0.598286507442684,668576,9
"1970",2023-03-04,"10","Delaware",5,0.492672967625474,1014872,9
"1971",2023-03-04,"12","Florida",178,0.802385446855668,22183852,9
"1972",2023-03-04,"13","Georgia",54,0.497445800055898,10855454,9
"1973",2023-03-04,"15","Hawaii",1,0.0714808034728234,1398977,9
"1974",2023-03-04,"19","Iowa",6,0.187486875918686,3200224,9
"1975",2023-03-04,"16","Idaho",3,0.154997026640372,1935521,9
"1976",2023-03-04,"17","Illinois",24,0.191035712852946,12563096,9
"1977",2023-03-04,"18","Indiana",45,0.658670793556326,6831941,9
"1978",2023-03-04,"20","Kansas",4,0.137152998627441,2916451,9
"1979",2023-03-04,"21","Kentucky",12,0.267000179557621,4494379,9
"1980",2023-03-04,"22","Louisiana",25,0.546439248851494,4575074,9
"1981",2023-03-04,"25","Massachusetts",15,0.214940915608178,6978662,9
"1982",2023-03-04,"24","Maryland",13,0.211963548791563,6133130,9
"1983",2023-03-04,"23","Maine",4,0.288903992147589,1384543,9
"1984",2023-03-04,"26","Michigan",51,0.508369405133036,10032075,9
"1985",2023-03-04,"27","Minnesota",8,0.13994459593447,5716548,9
"1986",2023-03-04,"29","Missouri",39,0.63265091928234,6164537,9
"1987",2023-03-04,"28","Mississippi",34,1.16147787811656,2927305,9
"1988",2023-03-04,"30","Montana",6,0.535923391537591,1119563,9
"1989",2023-03-04,"37","North Carolina",34,0.32085878419812,10596562,9
"1990",2023-03-04,"38","North Dakota",5,0.64761722195526,772061,9
